iPhone Model,Reviews
Iphone 7 Plus,"I bought one of these to replace my iPhone 6 and was worried that it was too big but, so far, I love it. I have to use two hands to operate the phone but I find myself using it instead of my iPad Mini. There are times when I need a smaller phone (when I'm running) but I'll just carry the iPhone 6 for those times.
I like the screen, battery life, radios (WiFi strength is a lot better than my iPhone 6). The camera is a lot better but that doesn't matter much to me. So great phone if you don't want to spend your money on the 8, 8+ or X."
Iphone 7 Plus,"hi , i have a youtube channel
i should love to promode your item
let me know."
Iphone 7 Plus,Five STars. Very good Job
Iphone 7 Plus,"SO DISAPPOINTED!!!! I am so disappointed with Amazon.. I am a Prime customer who had never had any qualms about trusting Amazon. I bought for my wife this phone all along thinking it is fine yet it has issues with sound. It doesn't ring. It is not new as advertised!! She can not register it for Apple care because of this!! I need my money back! I am so much disappointed!
"
Iphone 7 Plus,"Testing. I would like to test this product on my youtube and intsagram to show people its not a scam .
"
Iphone 7 Plus,"LOVE IT. OMG I LOVE this phone!! It's beautiful, easier to see with my old people eyes and runs great!"
Iphone 7 Plus,Five Stars. Very good phone
Iphone 7 Plus,Five Stars. Love my phone. It came exactly as stated from Prime electronics factory sealed and unlocked.
Iphone 7 Plus,Five STars. Amazing
Iphone 7 Plus,"Came as advertised. Looks and works great.
"
Iphone 7 Plus,Five Stars. Works great.
Iphone 7 Plus,Five Stars. Good equipment and is working good
Iphone 7 Plus,Five Stars. I will like to promote this phone I'm a YouTuber
Iphone 7 Plus,Five Stars. Great deal! Thank you
Iphone 7 Plus,"Great buy from supplier. Phone came in excellent condition, works perfectly"
Iphone 7 Plus,Five Stars. Amazing qualityï¼
Iphone 7 Plus,Very good condition. Item arrived as promised. Looks good as new and everything is functioning really well. Thanks!
Iphone 7 Plus,Five Stars. excellent prodct and great seller!!!
Iphone 7 Plus,"Stolen device listing at Amazon. I try to put att SIM card inside the phone, but they lock my SIM card twice (two different number att SIM card ) , I went to att dealer ,they check for me ,said this phone was report stolen ,and is stolen device ."
Iphone 7 Plus,GOOD. EXCELENTE
Iphone 7 Plus,Five Stars. I have a YouTube channel and I want to do a unboxing on a iPhone
Iphone 7 Plus,"hi I would like to review your product as a sample I am a youtuber I would love to say so many nice things about it so everyone of my following could think about getting this phone too I would love for you to reach out to me so I can email you my video of reviewing the sample and give you my address my email is xiohaly@gmail.com thank you so much
"
Iphone 7 Plus,Five Stars. Good Product Quick Shipping Thanks!
Iphone 7 Plus,"Five Stars. GREAT product and excellent experience with the seÄºletter. Phone looks brand new!
"
Iphone 7 Plus,Issue with iPhone. This phone is locked I can't used
Iphone 7 Plus,One Star. Unable to get the phone to ring
Iphone 7 Plus,Five Stars. Hermoso!!
Iphone 7 Plus,Four Stars. I loved this phone even though i didn't buy it
Iphone 7 Plus,Five STars. Good.
Iphone 7 Plus,Sample of Iphone 7 plus unlocked review. I would like to review and advertise your product on my YouTube or instagram page. I would like to have a sample of the product to do so. I get 100s of views every few hours on both pages.
Iphone 7 Plus,Four Stars. Cool so far
Iphone 7 Plus,New product to try. Hey i was wondering if i get this new iphone to try it out because i have heard alot about the new iphone and i have never own one before...i want one and also share this product on my youtube channel to let people how awesome this product. I hope to hear something from you because i am interested in owning one...i have an android phone and want check out this iphone......thanks alot
Iphone 7 Plus,Five Stars. I love it
Iphone 7 Plus,Tester. Love to Test out phone for you thanks in advance
Iphone 7 Plus,"90 days. 90 days to return the phone. Ready, set, go!!!"
Iphone 7 Plus,"One Star. Horrible internet speed...perfect in every other way but internet speed is too slow. I'd give it a 0 if possible, I'm going back to my iphone 4. This is the worst piece of crap crap has ever seen and crap has eyes......eyes next to the chicken. chicken"
Iphone 7 Plus,"(outdated i know) but i'd like to receive a free phone to review and promote. Hello, my name is Caitlyn Maxwell and I have a youtube channel. i currently have the iphone 5. (outdated i know) but i'd like to receive a free phone to review and promote. Thank you."
Iphone 7 Plus,I ordered an iPhone 7 from y'all a couple months ago around April and it came up broke and I just know got access to a form of technology and I would like it if you would give me another one.
Iphone 7 Plus,"Hello my name is Ryan and I am a BIG FAN of IPhone's I am 13 years old and I always wanted a IPhone, but my Mom and Dad don't want to buy for me because they are always saying that they don't have enough money. I really want to review this phone on YouTube on my channel Rayblen PB and show all of my reviewers. Also, I want to have a better quality when I am recording my video's because my camera on my tablet which has bad quality. And plus all my friends have phones and I really feel left out because I can only talk to them at school and when I see them out side and that's another reason I want the IPhone 7 plus in Matte Black. And I will really appreciate if I get to review it on my channel and acually know how to feel to have one of the best phone in the whole world
"
Iphone 7 Plus,"The model information is false. In the order details it claims to be model A1778, but after having problems with the phone we took it to an Apple store and it is not the same model. This meant they couldn't work on the phone in any way because there was no proof it was legitimately purchased. Even after showing the Amazon order details this wasn't enough confirmation that the phone wasn't stolen because of the conflicting information, they couldn't tell us the actual model number for this reason. I have requested the correct model number information from PureMobile and am awaiting a response.
"
Iphone 7 Plus,"I would like to premote this item on my twitter @lennyorlando224
But I cant without the phone so I would gladly take the iphone for free"
Iphone 7 Plus,"Bad service
"
Iphone 7 Plus,"Five Stars. I brought it for my grandson. I'll have to ask him.
"
Iphone 7 Plus,Five Stars. Love it
Iphone 7 Plus,"omg I love this I would like a free sample please thank u
"
Iphone 7 Plus,"Hello! I am a pretty big youtube and would like to know if I could be sponsored and receive a free sample of your product to review on my channel! would be great!
"
Iphone 7 Plus,"It was exactly as I saw it in photos. It's such a. I've device. I've not had a reason to regret buying it. Kudos to Apple, they are the best. I'm also looking to buy another one for my son and a MacBook as our home computer. I'm still searching for a MacBook spec tho.
"
Iphone 7 Plus,"Hi my name is layla and I and a big thing on Youtube and I just wanted to see if I can show your amazing product I hope you get my message have a grate day it can if find me with my Gmail eviannabrooks@gmail.com thank uðŸ˜˜
"
Iphone 7 Plus,I purchased the phone as a gift and when my boyfriend opened the box the phone wasn't in there.I'm really disappointed because it was really expensive.
Iphone 7 Plus,Five Stars. I happy with the cellphone. Great product
Iphone 7 Plus,Free sample. I would like to sample this item I heard a lot about this as in bad reviews!! And would like to buy for Instagram page to tell how good this product is .....but would like a sample first plz get back to me asap
Iphone 7 Plus,READ THIS YOU WONT REGRET IT. Hey I would like to promote you on instagram and YouTube so if you would send me a red iPhone 7 plus that would be great thanks
Iphone 7 Plus,"good seller. Thank you. This is the first time I've been shopping on the Amazon in the United States and it's such an expensive cell phone. I'm so excited. There is a little trouble with the mobile phone, but the seller is super, and quickly replies to me and helps me with my problem and is a good seller. Thank you very muchï¼ Looking forward to the next cooperation!"
Iphone 7 Plus,Five Stars. Totally love this product
Iphone 7 Plus,"5star. The very best
Sealed
Will come back for more"
Iphone 7 Plus,"I purchased for my wife, she is loving the cÃ¢mera capabilities and thinks the applications of the Cel are faster than the previous.
"
Iphone 7 Plus,"Five Stars. Perfect phone, fast shipping"
Iphone 7 Plus,Five Stars. Everything was good!
Iphone 7 Plus,Five Stars. Am a big YouTube and I would like to promote your product
Iphone 7 Plus,Five Stars. perfect phone!!. look like a new one
Iphone 7 Plus,"...Don't believe the hype. Where do I begin? First the good. The speakers are fantastic - stereo, bass, volume, clarity. Two bottom firing speakers and one coming from the earpiece. The best speakers I've heard on any mobile device.

Now the bad and the ugly. Scrolling, believe it or not. A simple flick barely moves a web page any distance. It's almost like friction slows it down. The keyboard, whilst great at prediction, is an absolute nightmare for numbers & punctuation. It easily ruins my flow. Third up is lack of confirmation when sending. Send an email and hope for the best. No ""message sent"" and sometimes it wasn't sent. Fourth, rearranging & sorting images. Ya can't. Folder management... isn't. Trying to save media from Safari? Well that's hit or miss. If you don't press the exact amount of pressure you might just get up pop-up option to save that you must use a second finger to save or you might get a sustaining link or the picture might just pop out.

Now onto music. All of my music is on memory card and Google Drive. In other words, Sayonara. Either that or I must upload my 3000 songs to iTunes. Wanna send music to your friend via email or WhatsApp? Impossible. Wanna extract music sent to you? Pull out your laptop and get iTunes.

Where's the intuitive part? More like a walled garden.

Touch ID. I'm coming from Huawei Ascend Mate 7. With one touch I awaken and unlock my device. With iPhone 7, you must press twice with differing degrees of pressure but be careful. If you press too quickly, that pop up message will disappear & you'll have to hunt for the message. That's because the pull down notifications aren't very informative.

*****The worst part is that I must enter my card for Apple Pay as well as ID. As I'm returning my phone, I deleted my card from one of them. Guess what, Apple literally won't allow me to delete my bank card from the other.****

Which brings me to the App Store. Some iPhone apps are more polished. Most have no ads so expect to pay for them. How much? Anybody's guess. Takes four clicks - get, install, buy, Touch ID. Far more convoluted than Android. Here's the best part, no price is listed. So I bought these apps & I'm never told how much I'm charged. I can't remove my bank info & my bank balance hasn't changed.

If Apple users think this is intuitive, it's simply because they've never used any other device.

On Android I can extract vids images and music from any browsers or messages. I can use apps to download free stuff. I can use browsers that allow me to name a file as I save it and save it where I choose. If I want to send someone a song, I can. With iPhone, I feel like a child on lock down.

Let's not get into the limited storage and lack of headset jack. I use Bluetooth too but when my battery is low, that's a problem & I refuse to carry a dongle.

Compared to Android flagships, it just looks cheap. Visible plastic antenna, a protruding camera that that makes the phone rock when flat, and those bezels - big forehead, big chin, love handles. Looks very dated

In many ways it just feels like a beginner's phone. A quality device to post you meals on instagram, browse Facebook and post on twitter. Takes a very good photo as well.

As it comes very well set up to sync with other Apple devices and it doesn't allow for outside music, if you're already invested in Apple's ecosystem you'll probably like 7 just fine. If not, you'll no longer have access to much of your stuff w/o a major headache.

So when you hear that iPhones are more intuitive and just work, that's simply not true. Clearly high end Androids have caught up and in many ways surpass iPhone just as they have in build quality. Saving media, Touch ID, commandeering bank info, keyboard, flexibility and especially compatibility are just horrible compared to my Huawei flagship. I can't even reorder apps so I'm constantly flipping between screens.

It's a well made but very basic phone with limited compatibility. iPhone users will be at home because it's the same app tray Apple has been serving up for years, with same dated icons. If you're accustomed to high end Androids and actually utilize what they have to offer, you'll feel as if you've downgraded.

This iPhone is a very basic device & it is no more intuitive than modern day Android flagships."
Iphone 7 Plus,"Not truly ""Unlocked"". I bought this iPhone unlocked but found out I was not able to use other SIM cards with it. Tried various SIM cards without success. Emailed Customer Service and was told it was my fault somehow."
Iphone 7 Plus,"I was very happy with the purchase thanks.The phone function good and brand new and they packed it very carefully and it arrived fast unexpected thanks again I will recommend it ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘
"
Iphone 7 Plus,Five Stars. ok
Iphone 7 Plus,"I will love a sample I want to try it out to let the world know how it works
"
Iphone 7 Plus,"I have a huge Instagram page and I will love to promote your red iPhone 7 plus please get back with me @ mekaababiee@gmail.com
"
Iphone 7 Plus,"Super recommended, elcequipo arrived perfect, and I always had all the worries I had with my purchase. Each description of the product was correct and arrived in the time stipulated according to the purchase and commitment of the seller.
Are the best I always recommend and would again anchor to them comores of electronic equipment."
Iphone 7 Plus,Five Stars. hi I'm a youtuber and I would like to review this item .
Iphone 7 Plus,Five Stars. I would love to promote this device on YouTube!
Iphone 7 Plus,Great seller fast shipping! Great phone thanks! Recommend seller!
Iphone 7 Plus,"Hey I have a YouTube channel where I talk about the specs on the new hottest phones out and would love if you could send me a sample of the iPhone above thanks
"
Iphone 7 Plus,"i would like to test it first. i dont know if i want to waste my money on something i worked hard for,.
"
Iphone 7 Plus,"INTERNATIONAL VERSION NOT US VERSION. LISTING LIES. So, first and foremost, this listing title is a lie. This is NOT a US version unlocked iPhone 7 plus 256gb. It is an international version Iphone 7 plus 256gb. That means it cannot be used on any CDMA networks in the US such as Verizon or sprint. I know this because I tried to activated this phone on both these carriers. This phone can be activated on GSM networks such as AT&T or T-Mobile. But do not expect to be able to activate this phone in sprint, Verizon, or US cellular. I wasted 2 hours of my day going from store to store trying to activated this phone on sprint or Verizon. Furthermore, the shipping carrier left my $1000 iPhone in my open garage for everyone to see. When I got the text notification that my package was delivered, I went downstairs to check the mail. I opened the door to my garage and saw a group of individuals lurking around garage entrance where the shipping carrier left the package. When they saw me they ran straight to the street. Had I not been home to go get my package, these kids would have stolen by package left OUT IN THE OPEN by the shipping carrier. 0/10 experience from beginning to end. And amazon said they cannot give me an immediate refund even though the listing is a lie. Do not order from this vendor."
Iphone 7 Plus,Five Stars. Hi im alexis and i want to get this product for and review
Iphone 7 Plus,"Can I promote??? Hey I have heard so many great things about the iPhone 7 plus. Like the picture, graphics, sound, etc. I would really like to promote this item please send a couple. Thank you so much!"
Iphone 7 Plus,"Perfect service and perfect iPhone 7plus. This was a flawless transaction. I love my phone, it has been two weeks and the phone is perfect. It came just as described and was brand new. I love my iPhone 7plus. I would suggest this company to anyone."
Iphone 7 Plus,"Hey I am a big YouTube with millions of subs and would like to promote this product.
"
Iphone 7 Plus,"hi, I would like to promote this item on my snapchat and youtube page if I can have a free sample of this item that would be great.
"
Iphone 7 Plus,"Hi im a youtuber i would like to promote your product
"
Iphone 7 Plus,How 128gb help you. All perform screen the 128gb is great if you like take pictures or download a lot of games
Iphone 7 Plus,Great iphone 7plus. Like the color the camera is great all out it feel good in my hand it look just like a iPhone from the store has lot of gb so I can download apps
Iphone 7 Plus,Like the color the camera is great all out it feel good in my hand it look just like a iPhone from the store has lot of gb so I can download apps
Iphone 7 Plus,Rose Gold. I love this phone. It works like its supposed to. The rose gold looks beautiful. No complaints.
Iphone 7 Plus,Five Stars. Hi I'm a youtuber and would like to do a review on this phone
Iphone 7 Plus,Five Stars. Thank you so much
Iphone 7 Plus,Anything you want to know. I LOVE my iPhone 7plus. I really notice a difference in quality then my 6s. After a while you get used to the size. I drop it all the time and it never breaks. Overall it's just an amazing product
Iphone 7 Plus,"PHONE WAS NOT UNLOCKED. Was not unlocked as promised, have to spend 150$ extra. Cant recommend."
Iphone 7 Plus,Five Stars. Love it.
Iphone 7 Plus,Five Stars. Excellent!
Iphone 7 Plus,One Star. No go.
Iphone 7 Plus,"No. As I explained before, the advertising was misleading when it did not state that the phone could not be used on the Verizon system.
Since then I believe the company that furnished the phone has brought their advertising standards up to par. Kudos to them."
Iphone 7 Plus,Five Stars. was very good
Iphone 7 Plus,Five Stars. Great
Iphone 7 Plus,Five Stars. Phone looks great
Iphone 7 Plus,"Five Stars. Awesome case, recommend."
Iphone 7 Plus,One Star. Expensive. 
Iphone 7 Plus,"This is a top class phone but expensive to buy. It is not a huge step up from the iPhone 6S Plus we owned but there are several good improvements. I have used this iPhone 7 Plus for many months to really judge how well it performs. It features high speed with a quad core CPU driven at 2.34 GHz. The AnTuTu benchmark was 178438 which is faster than my iPad Pro which I use as my laptop computer every day. For me that was an impressive benchmarking performance as I havenâ€™t touched my tablet computer in over a year since I got my iPad Pro. This phone just performs well and it is noticeable in browsing, syncing with iTunes and using apps. My iPhone 6 S Plus was benchmarked at 136477 so the iPhone 7 Plus is 31 % more powerful.

The iPhone 7 plus features dual stereo speakers with twice the volume of my iPhone 6 S Plus. It is a noticeable difference and I love it while playing music, watching videos or even making hands free phone calls.

One major change is that your new headphones that come with the phone uses the lightning connector and there is no stereo phone jack on the iPhone. The stereo quality is excellent and I like it. One downside is that you will not be able to use your headphones and charge your iPhone at the same time. That doesn't bother me as the battery capacity and performance on this iPhone is very good. At the end of the day I usually have 50 to 70% or more charge on the phone when I plug it in to charge it. My wife uses her phone continually during the day and she may have to recharge hers before the end of the day. The battery is 2900 mAh in capacity and it allows you to talk for up to 21 hours. That is about 1 hour longer battery life compared to my iPhone 6S Plus. That is also about 13 hours of use while on the internet.

If for some reason you want to use your old iPhone earbuds or your headphones then the unit does come with an adapter to convert the lightning connector to a standard stereo plug with a 3.5mm plug.

The camera on the iPhone 7 is exceptional. The phone actually has two rear facing cameras. One is for normal range photos and the other is for longer range photos. The latest update to the operating system allows you to take outstanding portrait style photos that uses both cameras to achieve a Bokeh effect. This is where the subject is clearly in focus and the background is not and this type of photo is normally done with expensive cameras with quality lenses.

The phone also features up to 2 times optical and 10 times digital zoom with 12 MP rear camera. We attend a lot of football games and the ability to zoom in is impressive and it produces a high quality photo. The camera also allows you to have an up to 6 times zoom on videos that you take. The photos and videos that I have taken are impressive and the optical stabilization helps you to take those long distance shots. The front camera is a 7 Mega pixel for those all important selfies. You can also take a panorama selfie for larger groups.

We ordered the large 256 GB memory capacity but 32, 128, 256 optional. The vast majority of people will not need that much memory.
The display is exceptional quality with 401 PPI resolution I love watching videos on the screen and using Hi-Res apps.

A powerful new feature in this phone is that it is rated IP67 Which is dust tight and water tight for up to 1 meter of submersion (39.37 inches) for 30 minutes. Since many phones are damaged by getting them wet this is a great feature to protect your expensive phone investment.

My only problem that I have had with the phone is that one day the screen went black and showed only a spinning dotted wheel. I could not do anything. I could not turn it off, reset it or use any feature. I found out that I had to press the power button and the volume down button simultaneously and the phone reset and immediately came on. I believe this problem was caused by me having the phone on and I inadvertently called myself and pressed several buttons at the same time. The phone went into the Twilight Zone. That was caused by my problem and not the phone.

Overall this is a great phone which a lot of power and with a great camera and features. I rate it at 5 stars."
Iphone 7 Plus,Five Stars. Great product exactly what was described and super fast shipping
Iphone 7 Plus,"Great phone and awesome camera.
Best iphone I had so farz"
Iphone 7 Plus,Five Stars. It had a sim card inside...
Iphone 7 Plus,Five Stars. I love it Great great phone. I'll buy another one for my wife
Iphone 7 Plus,"Did not abide by conduction on time, demand was canceled by him. I would not advise him to deal"
Iphone 7 Plus,Great deal and fast shipping. iPhone is working perfectly in my country (UAE) no connectivity problems. The only problem with iPhone 7 is the hiss noise which is a general problem. Apple said it will replace your phone if you experience this problem.
Iphone 7 Plus,Iphone 7 plus. Ok
Iphone 7 Plus,Five Stars. Excellent.
Iphone 7 Plus,One Star. The phone was used and not sealed factory
Iphone 7 Plus,Five Stars. Good.
Iphone 7 Plus,Five Stars. Very nice came quickly very pleased
Iphone 7 Plus,"Great item
Fast delivery and described as sold AAA+++"
Iphone 7 Plus,Five Stars. very nice phone and work perfectly in my country Dominican Republic.
Iphone 7 Plus,Five Stars. PERFECT
Iphone 7 Plus,Five Stars. Good mobile Phone !
Iphone 7 Plus,Gotta have this. I finally have this infamous iPhone 7 Plus after waiting in vain in the middle of the night (around 2 a.m ) finally have my new phone.
Iphone 7 Plus,"One Star. No orginal box , badddd"
Iphone 7 Plus,Three Stars. ok.
Iphone 7 Plus,"Avoid! Doesn't work as a phone! Even after warranty replacement.  The device is cool but it doesn't work as a phone. A warranty replacement did not resolve anything. I never experienced anything like this with my previous iPhones. I often have to answer calls up to 5 times before someone can hear me and the cell service drops out sporadically.

The Bluetooth is totally broken, cuts in and out with the hands-free in my car, defeating the point of hands-free. Bluetooth music connections are choppy and also disconnects every 10-30 minutes. Other people online complain about this same phenomenon.

I'm seriously considering selling it and buying a 6S but I wouldn't feel right selling a fundamentally flawed product to someone else. Again, replacing it with a new one at the Apple store from a newer production batch fixed none of these problems. I tried resetting everything and set up the replacement as a new phone just in case there was something wrong in my backup, but the problems persist."
Iphone 7 Plus,"The phone is awesome! Great price, delivered quickly without hassle. As for the phone itself, it has a battery that lasts for several days (depending on usage), far superior to my now aging iPhone 5, and is super fast! The screen is big and beautiful and I love the 'feel' of the home button, which no longer depresses (presses in).

Highly recommended!"
Iphone 7 Plus,Five Stars. Great device highly recommended
Iphone 7 Plus,"I know it didn't get a design rebuff, but the display is absolutely gorgeous, the thing is freaking fast, the camera is way better, and all complains I might have seemed to be software related, and Apple polishing 10.2 seems to fix quite a few.

I'm really happy with this product, and while I've been upgrading yearly for ages now, I was considering skipping this year, I'm glad I didn't."
Iphone 7 Plus,"I love my iPhone 7 Plus. Here is a breakdown of my favs and not so favs, and I'm not gonna go into crazy details just major things from a buyer's perspective.

FAVS
Battery. This is one of the best things on this not so little device! I love it that I don't have to worry about charging it through the day. I leave it charging at night and I don't need to charge it again until I get home from work (and I have to say I still have battery left at night around 60 or 50% that's a lot!) and also keep in mind that the Plus has a bigger battery than the regular 7.

Design: The design is just beautiful. I got the Jet Black and I was worried it was going to be hard to maintained as I have read about the fingerprints, scratches, etc. But let me tell you is not bad at all and I do have OCD when it comes to my devices. Would I choose the same design again? Hell yeah it looks very cool and beautiful, if you are debating about the Jet Black or the regular Black go for the Jet.

Screen, quality and speed: Spectacular! I love the vivid colors perfect for playing games or watching movies! Speed is amazing once you lay your thumb on the home button it unlocks your phone in a second! very impressive.

Not my cup of tea:
Bezels: I really wish that they made the bezels smaller, it is a large phone so I wished they Apple would've thought better about making it more manageable. It is uncomfortable to have on your back pocket so you might have to get used to having it on your front pocket. Not a big deal for me but it might be a big turn off for others.

No headphone jack: I'm still trying to get used to this! My biggest disappointment is that I sometimes forget to bring my adapter with me when I'm traveling and I find myself having to listen to the radio because my phone no longer has a regular headphone jack. (I recently purchase the wireless beats and would be reviewing it shortly)

Random crashes: This might just be my iPhone but once in a while (maybe once or twice a month) my iPhone will freeze and it won't let me do anything for a few seconds. I will be bringing it to the store soon and I will be updating my review, hopefully is just mine.

Overall the screen, the battery, the design, iOS itself and the camera would make me buy this iPhone over again. From my personal opinion there are way more pros than cons for me to go with this beast!

I really hope this review helps you decide!"
Iphone 7 Plus,Five Stars. Very good
Iphone 7 Plus,"I didn't purchase my 7 Plus through Amazon. With that being said if you choose to do so make sure it is SOLD BY AMAZON. Many reviews state it was opened or its a ""Korean"" model. You will possibly be tossing away $1,100 if you purchase outside of Amazon on their site.
The 7 Plus itself is faster with a better camera than my 6S Plus and I spent the extra $100 for the 256 GB model compared to the 128 GB. But if you have a 6S Plus and can wait for the iPhone 8, do it.
Additionally, there is a disclaimer from Apple on the Jet Black model only. It states the Jet Black color (only) is extremely susceptible to scratches due to the coating process used. I can verify it will scratch even when wiped with a micro fiber cloth. It's a beautiful color/shade but what good is it if it must be covered up to protect it?"
Iphone 7 Plus,Five Stars. An Awesome phone
Iphone 7 Plus,Five Stars. espectacular
Iphone 7 Plus,"Delivered ahead of time, no issues. Good job. Thank you so much."
Iphone 7 Plus,"Apple made a phone to break this time I had it 2 days and screen broke and I took into apple and they want $130 to fix it never broken a screen ever and take really good care of phone just a crap screen there where 2 other people in there for screen replacement as well so beware
"
Iphone 7 Plus,Five Stars. It is great !!!
Iphone 7 Plus,Four Stars. This phone is awesome. It met all expectation. Defintely a recommendation to purchase. The price however is too high.
Iphone 7 Plus,Product was fair- good range. It was not Like-New condition. There were lots of screen scratches as well as the cuffs of the iphone has been compromised. Product was fair- good range.
Iphone 7 Plus,Excellent. I really like this! it's a dream come true!
Iphone 7 Plus,Five Stars. Very nice
Iphone 7 Plus,"Don't bother. I have been a fervent Samsung fan since the S4 but I finally got fed up with the appalling battery life on the S6 that I still have. As with all expensive phones I am careful - screen protector and case go on at the same time the phone comes out of the box. I made the jump to Apple because my family all have them and I travel abroad so much - making it easier to communicate within the iMessage environment.

I have been using WhatsApp for years and thought the transition of transferring my messages from the backup would be easy. NO WAY. The only way to do it is to pay for third party software to get all your old messages transferred across. No big deal - just another $20.

Then when the phone falls on the floor flat from a coffee table (about a foot tall) I paid no attention at the time. Later in the day I see that the screen is cracked! Seriously? After 2 weeks! I have dropped many of the Samsung phones over the years from higher places and awkward angles and the worst I have had is to change the screen protector. But nope this is a goner already. What happened to Cornings glass and all that good stuff? Have I bought a fake phone or is the build quality really that poor? For over $1000 I expect more but sadly I am not in the US at the moment. I am disgusted and obviously regret this purchase.

**Update** Sadly the story gets worse. The crack has turned out to be water damage so even with insurance that is now another $100 to replace the phone! Water resistant does not mean water proof - well I know that but it is supposed to resist being wet in my pocket during a rain shower, right? Well apparently not. So honestly after watching videos of people sticking this phone into 1.5m of water for 30 minutes I am even more dumbfounded. Why bother labelling it water resistant at all - just keep the damn phone dry like before. One day they will have a waterproof phone - oh yes they already exist but not at Apple."
Iphone 7 Plus,FINE SMARTPHONE BUT APPLE NEEDS A NEW SETVE JOBS TO RE-LAUNCH SOME OUTSTANDING IDEAS AGAIN
Iphone 7 Plus,Five Stars. Best phone I have had
Iphone 7 Plus,Five Stars. all good.
Iphone 7 Plus,"wrong version. I received my package, but the phone is korean version. The charger can not use in US!"
Iphone 7 Plus,I'm so upset right now just pick up my phone and they put a iPhone 6plus in a iPhone 7 plus box how could they with all this money I paid for an iPhone
Iphone 7 Plus,Five Stars. Great Product
Iphone 7 Plus,Five Stars. Excellent
Iphone 7 Plus,Four Stars. Excellent 
Iphone 7 Plus,"Four Stars. Good phone was unlocked and worked with other country sims.
Con
No head phones jack"
Iphone 7 Plus,Five Stars. I like.
Iphone 7 Plus,Five Stars. A work of art for a machine
Iphone 7 Plus,More of the same and for a very high price...
Iphone 7 Plus,"Not worth it. Getting to saying goodbye. There are some very detailed excellent reviews of this phone already. I think the simple truth now is that Apple is not spending the time and money to be cutting edge anymore. Their price relies on the eco-system of iPad, Macbook, iPhone. The weakness in this scheme is that when these other components of the eco-system start failing (such as the Macbook Air quality/reliabilitycharging problems, then at some point it becomes less hassle to buy products at half (or much less than half) and replace them if they have problems. A Kindle Fire for 79 dollars is more easily replaced than a $750 iPad. Apple has become far too greedy. First they maximized what they take out of your pocket, now they go to the next phase of profit maximization, minimizing what they put into your pocket."
Iphone 7 Plus,"Five Stars. great product, great price"
Iphone 7 Plus,"Five Stars. Great service, they call and verifies what phone I wanted. Would definitely recommend it again!"
Iphone 7 Plus,"Fast delivery. iPhone arrive at the time completely new , but box was open , I mean It came with an plastic cover like the new one from apple but it was obviously open previously because inside the phone there was a SIM card , I was not surprised because I read that before in the other comments , yesterday my phone was inhibited for minutes , ive read thats normal un iPhone 7 plus , so Im happy for the Fast delivery but kinda worry for the product"
Iphone 7 Plus,Five Stars. Good
Iphone 7 Plus,Five Stars. Just as adv
Iphone 7 Plus,"Love my new iPhone, happy with my service. Happy with my purchase, I was weary I was going to get a fake iPhone, but it is indeed real. It was delivered earlier than expected. And I'm writing this review from my new 7 plus.
"
Iphone 7 Plus,"This is a gift for my friend out of U.S. (Vietnam). And I don't receive any complain about the phone from my friend until now.
"
Iphone 7 Plus,Five Stars. awsome.
Iphone 7 Plus,Delivered as promised. Would definitely use them again.
Iphone 7 Plus,"Best Phone To Date! I bought this phone from T-Mobile. It's impressive. Great camera, good battery life, speed's incredible. Highly recommended!"
Iphone 7 Plus,Five Stars. Didn't have trouble with vendor or product.
Iphone 7 Plus,"Good camera, wide screen and apps and games. The iPhone 7 plus has good camera shoot and amazing 3D Touch and 5.5"" screen size but less apps and games. I think the iOS 10.2 will bring more amazing apps and games in the store."
Iphone 7 Plus,"Five Stars. An extraordinary experience, I received exactly what I bought; The rest is history"
Iphone 7 Plus,"Five stars, happy customer. love this iPhone. I has Samsung galaxy phone and just upgraded to iphone 7 plus. Apple iphone is much better than the Samsung galaxy phones in terms of quality and design. I'm satisfied with my order and would definitely recommend iphone 7 plus."
Iphone 7 Plus,Five Stars. Excelent
Iphone 7 Plus,"Good cellphone and great features. High resolution camera. The best iPhone I have ever had, Here is Why

1: Very high resolution camera
2: Optical zoom camera
3: Super fast and responsive
4: Easy to use iOS
5: Flawless design
6: Long battery life
7: dual stereo speakers
8: Waterproof/ water resistant

Cons:

1: Earphones port would be better to be 3.5mm in my opinion"
Iphone 7 Plus,Five Stars. Wonderful.
Iphone 7 Plus,Five Stars. Great purchase; works well and delivered before promised date!
Iphone 7 Plus,"Good service. Fast shipping, the cellphone was perfect and the box had not been opened! Thank you so much!"
Iphone 7 Plus,One Star. $847 from Apple store(with tax)
Iphone 7 Plus,Good job. I got what I expected in time. Thank you.
Iphone 7 Plus,Five Stars. It's so good
Iphone 7 Plus,Five Stars. Perfect!
Iphone 7 Plus,"Review from an iPhone 7 plus owner. The phone its self is great, but it has some improvement that need to be made such as the dongle they give you to use 3.5mm jack headphones constantly makes buzzing sounds. The phone also has some weird little bugs in the software such as one time I couldn't adjust the brightness so I had to power the phone off and then on and then it was fixed, another time the phone was stuck in landscape view and I had to power cycle it to get back to portrait view."
Iphone 7 Plus,"Five Stars. It's was good , thank you"
